Time,601_volt,620_volt,623_volt,634_volt,640_volt,647_volt,670_volt,671_volt,673_volt,674_volt,686_volt
09:34.0,-0.021004,-0.238,-0.021996,-0.00099945,-0.089996,-0.021004,-0.26,-0.065002,-0.065002,-0.173,-0.13
09:34.1,-0.021004,-0.238,0,-0.00099945,0,-0.021004,-0.26,-0.065002,-0.065002,-0.194,-0.086998
09:34.2,-0.021004,-0.238,0,-0.00099945,-0.089996,-0.021004,-0.26,-0.065002,-0.087006,-0.194,-0.064995
09:34.3,-0.021004,-0.173,0,-0.00099945,0,-0.065002,-0.281,-0.085999,-0.087006,-0.238,-0.064995
09:34.4,0.064995,-0.238,0,-0.00099945,-0.089996,-0.042999,-0.281,-0.065002,-0.065002,-0.216,-0.086998
09:34.5,0.043999,-0.238,-0.021996,-0.00099945,0,0,-0.281,-0.085999,-0.065002,-0.173,-0.064995
09:34.6,0,-0.281,0,-0.00099945,0,0,-0.281,-0.085999,-0.065002,-0.194,-0.086998
09:34.7,0,-0.281,0,-0.00099945,0,-0.021004,-0.281,-0.085999,-0.065002,-0.173,-0.108
09:34.8,0,-0.259,0,-0.00099945,0,-0.042999,-0.26,-0.065002,-0.042999,-0.108,-0.173
09:34.9,0,-0.324,0,0,-0.089996,-0.042999,-0.281,-0.194,-0.065002,-0.151,-0.151
09:35.0,0,-0.259,0,0,-0.089996,-0.065002,-0.26,-0.51801,-0.042999,-0.173,-0.173
09:35.1,0.021996,-0.238,0,0,0,-0.042999,-0.26,-0.51801,-0.042999,-0.151,-0.151
09:35.2,0.043999,-0.238,0.021004,0,-0.089996,-0.042999,-0.238,-0.497,-0.042999,-0.194,-0.173
09:35.3,0.043999,-0.173,0,-0.00099945,0,-0.042999,-0.238,-0.367,-0.042999,-0.194,-0.173
09:35.4,0.13,-0.194,0,-0.00099945,-0.089996,-0.042999,-0.238,-0.108,-0.022003,-0.173,-0.195
09:35.5,0.086998,-0.238,0,-0.00099945,-0.089996,-0.021004,-0.238,-0.065002,-0.022003,-0.173,-0.195
09:35.6,0.043999,-0.216,0,-0.00099945,-0.089996,-0.021004,-0.238,-0.065002,-0.042999,-0.173,-0.195
09:35.7,0.043999,-0.194,0,-0.00099945,-0.089996,-0.042999,-0.238,-0.065002,-0.042999,-0.151,-0.151
09:35.8,0.064995,-0.216,0.021004,-0.00099945,-0.089996,-0.021004,-0.238,-0.042999,-0.022003,-0.13,-0.151
09:35.9,0.064995,-0.238,0.021004,-0.00099945,-0.089996,-0.021004,-0.26,-0.065002,-0.042999,-0.108,-0.13
09:36.0,0.064995,-0.281,0,-0.00099945,-0.089996,0,-0.26,-0.042999,0,-0.085999,-0.195
09:36.1,0.064995,-0.281,0,0,0,-0.021004,-0.281,-0.042999,-0.022003,-0.151,-0.151
09:36.2,0.043999,-0.324,0,0,-0.089996,0,-0.26,-0.151,-0.022003,-0.151,-0.151
09:36.3,0.043999,-0.30199,0,0,0,0,-0.26,-0.194,-0.022003,-0.151,-0.173
09:36.4,0.10799,-0.30199,0,0,-0.089996,-0.021004,-0.26,-0.194,-0.022003,-0.151,-0.151
09:36.5,0.086998,-0.281,0,-0.00099945,-0.089996,0,-0.238,-0.173,-0.022003,-0.194,-0.151
09:36.6,0.043999,-0.259,0,-0.00099945,-0.089996,0.022003,-0.216,-0.173,-0.042999,-0.151,-0.173
09:36.7,0.043999,-0.216,0,0,-0.089996,0.022003,-0.216,-0.151,-0.042999,-0.13,-0.173
09:36.8,0.064995,-0.216,0.042999,-0.00099945,-0.089996,0,-0.195,-0.151,-0.042999,-0.108,-0.151
09:36.9,0.043999,-0.238,0.021004,-0.00099945,-0.089996,-0.042999,-0.195,-0.151,-0.022003,-0.151,-0.151
09:37.0,0.064995,-0.216,0.021004,-0.00099945,-0.089996,0,-0.173,-0.151,-0.042999,-0.151,-0.151
09:37.1,0.086998,-0.194,0,-0.00099945,-0.089996,0,-0.173,-0.151,-0.042999,-0.13,-0.151
09:37.2,0.064995,-0.194,0.021004,-0.00099945,-0.089996,0,-0.173,-0.173,-0.022003,-0.108,-0.151
09:37.3,0.064995,-0.216,0,-0.00099945,-0.089996,0,-0.216,-0.173,-0.022003,-0.151,-0.151
09:37.4,0.152,-0.281,0.021004,-0.00099945,-0.089996,0.022003,-0.238,-0.151,-0.042999,-0.108,-0.151
09:37.5,0.13,-0.324,0,-0.00099945,-0.089996,0,-0.238,-0.12901,-0.042999,-0.13,-0.151
09:37.6,0.064995,-0.30199,0,-0.00099945,-0.089996,0,-0.26,-0.108,-0.065002,-0.13,-0.13
09:37.7,0.086998,-0.281,0,-0.00099945,-0.089996,0,-0.26,-0.085999,-0.042999,-0.13,-0.13
09:37.8,0.086998,-0.259,0.021004,-0.00099945,-0.089996,-0.021004,-0.238,-0.085999,-0.065002,-0.151,-0.13
09:37.9,0.086998,-0.194,0.021004,-0.00099945,-0.089996,-0.042999,-0.238,-0.108,-0.065002,-0.151,-0.151
09:38.0,0.064995,-0.194,0.021004,-0.00099945,-0.089996,-0.042999,-0.238,-0.065002,-0.065002,-0.173,-0.13
09:38.1,0.10799,-0.173,0.021004,-0.00099945,-0.089996,-0.021004,-0.238,-0.085999,-0.065002,-0.13,-0.13
09:38.2,0.10799,-0.151,0.021004,-0.00099945,-0.089996,-0.065002,-0.26,-0.065002,-0.065002,-0.13,-0.108
09:38.3,0.10799,-0.151,0.021004,-0.00099945,-0.089996,-0.065002,-0.26,-0.065002,-0.065002,-0.13,-0.151
09:38.4,0.195,-0.173,0.021004,-0.00099945,-0.089996,-0.085999,-0.26,-0.065002,-0.065002,-0.13,-0.13
09:38.5,0.152,-0.238,0,-0.00099945,-0.089996,0,-0.26,-0.065002,-0.065002,-0.151,-0.151
09:38.6,0.10799,-0.238,0.021004,-0.00099945,-0.089996,0.022003,-0.26,-0.065002,-0.042999,-0.151,-0.151
09:38.7,0.10799,-0.259,0,-0.00099945,-0.089996,0,-0.26,-0.042999,-0.022003,-0.13,-0.13
09:38.8,0.10799,-0.324,0.021004,0,-0.089996,0.022003,-0.281,-0.042999,-0.022003,-0.085999,-0.108
09:38.9,0.10799,-0.346,0,0,-0.089996,0,-0.281,-0.065002,-0.022003,-0.13,-0.13
09:39.0,0.13,-0.281,0.021004,0,-0.089996,0.022003,-0.281,-0.065002,-0.042999,-0.151,-0.108
09:39.1,0.10799,-0.238,0,0,-0.089996,0,-0.281,-0.085999,-0.087006,-0.173,-0.108
09:39.2,0.13,-0.194,0,0,-0.089996,-0.021004,-0.26,-0.065002,-0.065002,-0.151,-0.108
09:39.3,0.13,-0.173,0,0,-0.089996,-0.042999,-0.238,-0.065002,-0.022003,-0.13,-0.13
09:39.4,0.195,-0.216,0,-0.00099945,-0.089996,-0.021004,-0.411,-0.065002,0,-0.108,-0.13
09:39.5,0.152,-0.238,0,-0.00099945,-0.089996,0,-0.389,-0.021004,0,-0.085999,-0.13
09:39.6,0.086998,-0.259,0,-0.00099945,-0.089996,0,-0.26,-0.021004,0,-0.13,-0.13
09:39.7,0.10799,-0.238,0,-0.00099945,0,0.022003,-0.26,-0.042999,0,-0.065002,-0.13
09:39.8,0.086998,-0.259,0,-0.00099945,-0.089996,0.022003,-0.26,-0.021004,-0.022003,-0.108,-0.13
09:39.9,0.10799,-0.281,0,-0.00099945,-0.089996,0.042999,-0.26,-0.021004,-0.042999,-0.13,-0.13
09:40.0,0.10799,-0.30199,-0.021996,-0.00099945,0,0.042999,-0.281,-0.042999,-0.022003,-0.108,-0.13
09:40.1,0.10799,-0.30199,-0.021996,0,0,0.022003,-0.26,-0.021004,0,-0.13,-0.151
09:40.2,0.10799,-0.346,-0.021996,0,0,0,-0.26,-0.065002,0,-0.151,-0.151
09:40.3,0.086998,-0.30199,0,-0.00099945,0,0,-0.281,-0.065002,-0.022003,-0.173,-0.151
09:40.4,0.13,-0.281,0,-0.00099945,0,-0.021004,-0.303,-0.065002,-0.042999,-0.151,-0.13
09:40.5,0.13,-0.238,-0.021996,-0.00099945,0,-0.021004,-0.281,-0.085999,-0.065002,-0.151,-0.13
09:40.6,0.086998,-0.216,0,-0.00099945,-0.089996,0,-0.303,-0.065002,-0.065002,-0.151,-0.13
09:40.7,0.064995,-0.173,0,-0.00099945,0,0.022003,-0.281,-0.042999,-0.042999,-0.13,-0.13
09:40.8,0.043999,-0.194,0,-0.00099945,-0.089996,0.042999,-0.281,-0.042999,-0.042999,-0.151,-0.151
09:40.9,0.021996,-0.151,0,-0.00099945,-0.089996,0.022003,-0.26,-0.065002,-0.042999,-0.194,-0.151
09:41.0,0.043999,-0.129,0,-0.00099945,0,0.042999,-0.26,-0.042999,-0.065002,-0.151,-0.151
09:41.1,0.043999,-0.173,0,-0.00099945,-0.089996,0,-0.281,-0.065002,-0.065002,-0.173,-0.151
09:41.2,0.021996,-0.194,0,-0.00099945,-0.089996,0.022003,-0.281,-0.065002,-0.087006,-0.173,-0.173
09:41.3,0.086998,-0.216,-0.021996,-0.00099945,0,0.022003,-0.281,-0.065002,-0.087006,-0.151,-0.151
09:41.4,0.152,-0.30199,-0.021996,-0.00099945,-0.089996,0.042999,-0.281,-0.042999,-0.065002,-0.13,-0.151
09:41.5,0.10799,-0.324,0.021004,-0.00099945,0,0.042999,-0.281,-0.065002,-0.087006,-0.151,-0.151
09:41.6,0.064995,-0.346,0.021004,0,0,0.042999,-0.281,-0.065002,-0.065002,-0.13,-0.151
09:41.7,0.086998,-0.30199,0.021004,-0.00099945,-0.598,0.042999,-0.281,-0.065002,-0.042999,-0.151,-0.13
09:41.8,0.086998,-0.30199,0,0,-0.598,0.042999,-0.281,-0.042999,-0.065002,-0.13,-0.13
09:41.9,0.086998,-0.238,0,-0.00099945,-0.598,0.042999,-0.303,-0.085999,-0.087006,-0.151,-0.151
09:42.0,0.086998,-0.194,0.021004,-0.00099945,0,0.042999,-0.303,-0.108,-0.087006,-0.108,-0.151
09:42.1,0.10799,-0.238,0.021004,-0.00099945,-0.089996,0,-0.281,-0.085999,-0.065002,-0.108,-0.13
09:42.2,0.13,-0.238,0,-0.00099945,-0.089996,0.022003,-0.281,-0.108,-0.065002,-0.151,-0.151
09:42.3,0.13,-0.216,0.021004,-0.00099945,0,0,-0.303,-0.108,-0.042999,-0.108,-0.13
09:42.4,0.238,-0.238,0.021004,-0.00099945,-0.089996,0,-0.281,-0.085999,-0.042999,-0.13,-0.151
09:42.5,0.216,-0.238,0,-0.00099945,-0.089996,-0.021004,-0.26,-0.085999,-0.042999,-0.13,-0.13
09:42.6,0.152,-0.259,0.021004,-0.00099945,-0.089996,-0.021004,-0.26,-0.065002,-0.042999,-0.13,-0.13
09:42.7,0.13,-0.281,0,-0.00099945,-0.089996,-0.281,-0.281,-0.065002,-0.042999,-0.151,-0.151
09:42.8,0.13,-0.259,0.021004,-0.00099945,-0.089996,-0.259,-0.281,-0.065002,-0.042999,-0.108,-0.13
09:42.9,0.13,-0.281,0.021004,0,-0.089996,-0.065002,-0.26,-0.065002,-0.042999,-0.13,-0.13
09:43.0,0.13,-0.238,0,0,-0.089996,-0.085999,-0.26,-0.065002,-0.065002,-0.151,-0.13
09:43.1,0.13,-0.238,0,0,-0.089996,-0.085999,-0.238,-0.065002,-0.042999,-0.151,-0.13
09:43.2,0.152,-0.194,0.021004,0,-0.089996,-0.108,-0.238,-0.085999,-0.042999,-0.173,-0.13
09:43.3,0.152,-0.216,0,-0.00099945,-0.089996,-0.065002,-0.26,-0.085999,-0.022003,-0.194,-0.13
09:43.4,0.152,-0.216,0,-0.00099945,-0.089996,-0.042999,-0.281,-0.085999,-0.022003,-0.173,-0.108
09:43.5,0.173,-0.216,0,-0.00099945,-0.089996,-0.042999,-0.281,-0.085999,-0.042999,-0.173,-0.13
09:43.6,0.173,-0.216,0,-0.00099945,-0.089996,-0.042999,-0.281,-0.065002,-0.022003,-0.173,-0.108
09:43.7,0.152,-0.238,0,-0.00099945,-0.089996,-0.021004,-0.26,-0.065002,-0.042999,-0.151,-0.13
09:43.8,0.173,-0.238,0,-0.00099945,-0.089996,0,-0.26,-0.042999,-0.042999,-0.173,-0.13
09:43.9,0.195,-0.259,0,-0.00099945,-0.089996,0,-0.238,-0.065002,-0.022003,-0.13,-0.13
09:44.0,0.173,-0.346,0,-0.00099945,-0.089996,0.022003,-0.238,-0.042999,-0.022003,-0.13,-0.13
09:44.1,0.173,-0.346,0,0,-0.089996,-0.021004,-0.26,-0.065002,-0.022003,-0.108,-0.13
09:44.2,0.195,-0.389,-0.021996,0,-0.089996,0,-0.238,-0.065002,-0.022003,-0.173,-0.151
09:44.3,0.195,-0.346,-0.021996,0,-0.089996,0,-0.238,-0.065002,-0.022003,-0.151,-0.151
09:44.4,0.281,-0.324,0,0,-0.089996,0.022003,-0.238,-0.085999,-0.022003,-0.13,-0.151
09:44.5,0.281,-0.324,0,0,-0.089996,0.022003,-0.238,-0.085999,-0.042999,-0.151,-0.151
09:44.6,0.195,-0.30199,-0.021996,-0.00099945,-0.089996,0.022003,-0.238,-0.085999,-0.022003,-0.173,-0.13
09:44.7,0.195,-0.259,-0.043999,-0.00099945,-0.089996,0.022003,-0.238,-0.108,-0.042999,-0.151,-0.13
09:44.8,0.173,-0.216,-0.064995,-0.00099945,-0.089996,-0.021004,-0.238,-0.085999,-0.042999,-0.151,-0.108
09:44.9,0.195,-0.238,-0.021996,-0.00099945,-0.089996,0,-0.238,-0.085999,-0.022003,-0.13,-0.13
09:45.0,0.173,-0.216,-0.021996,-0.00099945,-0.089996,0,-0.238,-0.085999,-0.022003,-0.108,-0.13
09:45.1,0.152,-0.194,-0.021996,-0.00099945,-0.089996,0,-0.238,-0.085999,-0.022003,-0.13,-0.13
09:45.2,0.173,-0.281,0,-0.00099945,-0.089996,0,-0.238,-0.085999,-0.022003,-0.108,-0.13
09:45.3,0.152,-0.30199,-0.021996,-0.00099945,0,0,-0.216,-0.085999,0,-0.108,-0.13
09:45.4,0.173,-0.30199,-0.021996,-0.00099945,0,0.022003,-0.195,-0.065002,0,-0.085999,-0.13
09:45.5,0.152,-0.346,-0.021996,-0.00099945,0,0.022003,-0.195,-0.065002,0,-0.151,-0.13
09:45.6,0.173,-0.367,-0.021996,0,-0.089996,0.022003,-0.195,-0.085999,-0.022003,-0.151,-0.108
09:45.7,0.173,-0.30199,-0.021996,0,-0.089996,0,-0.216,-0.108,-0.042999,-0.173,-0.13
09:45.8,0.173,-0.30199,-0.021996,-0.00099945,-0.089996,0,-0.195,-0.108,-0.065002,-0.151,-0.13
09:45.9,0.195,-0.346,-0.021996,-0.00099945,-0.089996,0,-0.195,-0.108,-0.042999,-0.151,-0.13
09:46.0,0.173,-0.346,-0.021996,-0.00099945,-0.089996,0,-0.216,-0.085999,-0.022003,NaN,-0.108
09:46.1,0.173,-0.324,-0.021996,-0.00099945,-0.089996,0,-0.195,-0.085999,-0.042999,NaN,-0.13
09:46.2,0.173,-0.281,-0.021996,-0.00099945,-0.089996,0,-0.195,-0.065002,-0.042999,NaN,-0.13
09:46.3,0.195,-0.281,-0.021996,-0.00099945,-0.089996,-0.042999,-0.216,-0.151,-0.042999,NaN,-0.108
09:46.4,0.173,-0.259,-0.021996,-0.00099945,-0.089996,-0.042999,-0.216,-0.085999,-0.022003,NaN,-0.108
09:46.5,0.152,-0.259,-0.021996,-0.00099945,-0.089996,-0.042999,-0.216,-0.085999,-0.065002,NaN,-0.13
09:46.6,0.152,-0.281,-0.021996,-0.00099945,0,-0.065002,-0.216,-0.085999,-0.042999,NaN,-0.108
09:46.7,0.152,-0.324,-0.021996,-0.00099945,-0.089996,-0.042999,-0.216,-0.065002,-0.042999,NaN,-0.13
09:46.8,0.13,-0.367,0,-0.00099945,-0.089996,-0.042999,-0.195,-0.085999,-0.022003,NaN,-0.108
09:46.9,0.152,-0.346,-0.021996,0,-0.089996,-0.042999,-0.195,-0.085999,-0.065002,NaN,-0.108
09:47.0,0.13,-0.30199,-0.021996,0,-0.089996,-0.042999,-0.173,-0.085999,-0.065002,-0.194,-0.13
09:47.1,0.152,-0.238,-0.043999,0,0,-0.021004,-0.173,-0.085999,-0.042999,-0.194,-0.13
09:47.2,0.13,-0.259,-0.021996,0,-0.089996,-0.021004,-0.173,-0.065002,-0.042999,-0.151,-0.151
09:47.3,0.13,-0.216,-0.021996,-0.00099945,0,-0.021004,-0.195,-0.065002,-0.042999,-0.13,-0.108
09:47.4,0.152,-0.238,-0.043999,-0.00099945,-0.089996,-0.021004,-0.195,-0.065002,-0.022003,-0.13,-0.108
09:47.5,0.13,-0.238,0,-0.00099945,-0.089996,-0.021004,-0.216,-0.065002,-0.022003,-0.13,-0.13
09:47.6,0.152,-0.216,0,-0.00099945,-0.089996,-0.021004,-0.195,-0.065002,-0.022003,-0.151,-0.13
09:47.7,0.152,-0.238,-0.021996,-0.00099945,0,-0.021004,-0.195,-0.085999,-0.042999,-0.173,-0.13
09:47.8,0.13,-0.216,-0.021996,-0.00099945,0,-0.021004,-0.195,-0.085999,-0.042999,-0.173,-0.13
09:47.9,0.13,-0.216,-0.021996,-0.00099945,-0.089996,-0.021004,-0.195,-0.065002,-0.042999,-0.151,-0.108
09:48.0,0.13,-0.259,-0.021996,-0.00099945,-0.089996,-0.021004,-0.195,-0.042999,-0.022003,-0.173,-0.108
09:48.1,0.152,-0.281,-0.021996,-0.00099945,0,-0.021004,-0.216,-0.065002,-0.022003,-0.151,-0.108
09:48.2,0.13,-0.30199,-0.021996,-0.00099945,0,0,-0.238,-0.065002,-0.022003,-0.13,-0.108
09:48.3,0.086998,-0.30199,0,-0.00099945,0,-0.042999,-0.281,-0.085999,-0.042999,-0.13,-0.13
09:48.4,0.10799,-0.281,-0.021996,-0.00099945,0,-0.042999,-0.216,-0.108,-0.042999,-0.108,-0.108
09:48.5,0.086998,-0.238,-0.021996,-0.00099945,0,-0.021004,-0.173,-0.085999,-0.042999,-0.108,-0.13
09:48.6,0.086998,-0.238,0,-0.00099945,0,-0.021004,-0.195,-0.065002,-0.042999,-0.13,-0.13
09:48.7,0.086998,-0.194,-0.021996,-0.00099945,-0.089996,-0.021004,-0.195,-0.065002,-0.022003,-0.108,-0.13
09:48.8,0.086998,-0.173,0,-0.00099945,-0.089996,-0.021004,-0.195,-0.065002,-0.022003,-0.13,-0.151
09:48.9,0.086998,-0.151,-0.021996,-0.00099945,-0.089996,-0.021004,-0.173,-0.065002,0,-0.108,-0.13
09:49.0,0.086998,-0.151,-0.021996,-0.00099945,-0.089996,0,-0.173,-0.065002,-0.042999,-0.13,-0.13
09:49.1,0.064995,-0.173,0,0,0,0,-0.173,-0.085999,-0.042999,-0.13,-0.151
09:49.2,0.064995,-0.216,-0.021996,-0.00099945,-0.089996,-0.021004,-0.173,-0.065002,-0.022003,-0.151,-0.173
09:49.3,0.064995,-0.259,-0.021996,-0.00099945,-0.089996,0,-0.195,-0.108,-0.022003,-0.216,-0.151
09:49.4,0.064995,-0.281,-0.021996,-0.00099945,0,0.022003,-0.195,-0.085999,-0.022003,-0.194,-0.151
09:49.5,0.064995,-0.324,0,-0.00099945,0,-0.021004,-0.216,-0.065002,0,-0.173,-0.13
09:49.6,0.086998,-0.324,0,-0.00099945,0,-0.042999,-0.216,-0.065002,0,-0.13,-0.151
09:49.7,0.064995,-0.281,-0.021996,-0.00099945,0,-0.065002,-0.195,-0.065002,-0.022003,-0.173,-0.151
09:49.8,0.064995,-0.238,-0.021996,-0.00099945,-0.089996,-0.085999,-0.195,-0.085999,-0.022003,-0.151,-0.151
09:49.9,0.064995,-0.216,0,-0.00099945,-0.089996,-0.085999,-0.152,-0.108,0,-0.13,-0.151
09:50.0,0.064995,-0.216,-0.021996,-0.00099945,-0.089996,-0.085999,-0.152,-0.085999,0,-0.108,-0.151
09:50.1,0.064995,-0.194,0,-0.00099945,-0.089996,-0.065002,-0.152,-0.065002,0,-0.13,-0.151
09:50.2,0.064995,-0.173,0,-0.00099945,-0.089996,-0.042999,-0.152,-0.085999,0,-0.13,-0.151
09:50.3,0.043999,-0.151,0,-0.00099945,-0.089996,-0.042999,-0.152,-0.085999,0.020996,-0.108,-0.151
09:50.4,0.043999,-0.151,0,-0.00099945,-0.089996,-0.065002,-0.152,-0.085999,0,-0.108,-0.151
09:50.5,0.043999,-0.216,-0.021996,-0.00099945,-0.089996,-0.042999,-0.152,-0.085999,-0.022003,-0.151,-0.173
09:50.6,0.043999,-0.238,-0.021996,-0.00099945,-0.089996,-0.042999,-0.108,-0.085999,0,-0.13,-0.173
09:50.7,0.043999,-0.238,-0.021996,-0.00099945,-0.089996,-0.065002,-0.108,-0.085999,0,-0.108,-0.173
09:50.8,0.021996,-0.281,-0.021996,-0.00099945,-0.089996,-0.085999,-0.173,-0.108,0,-0.151,-0.216
09:50.9,0.043999,-0.281,0,-0.00099945,-0.089996,-0.085999,-0.173,-0.085999,0,-0.151,-0.195
09:51.0,0.043999,-0.281,0,-0.00099945,-0.089996,-0.065002,-0.195,-0.108,0,-0.13,-0.195
09:51.1,0.043999,-0.238,-0.021996,-0.00099945,-0.089996,-0.085999,-0.173,-0.12901,-0.042999,-0.173,-0.195
09:51.2,0,-0.194,-0.021996,-0.00099945,-0.089996,-0.065002,-0.152,-0.12901,-0.042999,-0.151,-0.173
09:51.3,0.021996,-0.194,0,-0.00099945,-0.089996,-0.042999,-0.152,-0.108,-0.022003,-0.151,-0.173
09:51.4,0.064995,-0.173,0,-0.00099945,-0.089996,-0.042999,-0.152,-0.108,-0.042999,-0.108,-0.173
09:51.5,0.064995,-0.216,-0.021996,-0.00099945,-0.089996,-0.042999,-0.13,-0.085999,-0.042999,-0.151,-0.173
09:51.6,0.086998,-0.194,-0.021996,-0.00099945,-0.089996,-0.042999,-0.13,-0.085999,-0.022003,-0.151,-0.173
09:51.7,0.10799,-0.216,0,-0.00099945,-0.089996,-0.065002,-0.13,-0.085999,-0.022003,-0.151,-0.195
09:51.8,0.10799,-0.259,0,-0.00099945,-0.089996,-0.065002,-0.13,-0.065002,0,-0.194,-0.173
09:51.9,0.13,-0.259,0,-0.00099945,-0.089996,-0.042999,-0.13,-0.042999,-0.022003,-0.194,-0.173
09:52.0,0.152,-0.259,-0.021996,-0.00099945,-0.089996,-0.042999,-0.13,-0.085999,0,-0.151,-0.173
09:52.1,0.173,-0.30199,-0.021996,-0.00099945,0,-0.042999,-0.152,-0.065002,-0.022003,-0.173,-0.173
09:52.2,0.13,-0.30199,-0.021996,-0.00099945,0,-0.065002,-0.152,-0.042999,-0.022003,-0.151,-0.173
09:52.3,0.13,-0.281,-0.021996,0,0,-0.065002,-0.152,-0.042999,0,-0.151,-0.173
09:52.4,0.152,-0.281,-0.021996,-0.00099945,0,-0.065002,-0.173,-0.065002,-0.042999,-0.13,-0.173
09:52.5,0.152,-0.259,-0.021996,-0.00099945,-0.089996,-0.065002,-0.173,-0.065002,-0.022003,-0.151,-0.173
09:52.6,0.152,-0.216,-0.021996,-0.00099945,-0.089996,-0.042999,-0.173,-0.065002,-0.042999,-0.151,-0.151
09:52.7,0.152,-0.216,-0.021996,-0.00099945,-0.089996,-0.042999,-0.152,-0.065002,-0.022003,-0.151,-0.151
09:52.8,0.13,-0.216,-0.021996,-0.00099945,-0.089996,-0.042999,-0.152,-0.065002,-0.042999,-0.173,-0.151
09:52.9,0.152,-0.194,-0.021996,-0.00099945,-0.089996,-0.065002,-0.13,-0.065002,-0.042999,-0.151,-0.13
09:53.0,0.152,-0.194,-0.021996,-0.00099945,-0.089996,-0.065002,-0.13,-0.065002,-0.042999,-0.173,-0.151
09:53.1,0.173,-0.194,0,-0.00099945,-0.089996,-0.085999,-0.108,-0.065002,-0.022003,-0.151,-0.151
09:53.2,0.152,-0.194,-0.021996,-0.00099945,-0.089996,-0.085999,-0.13,-0.065002,-0.042999,-0.173,-0.13
09:53.3,0.13,-0.216,-0.021996,-0.00099945,-0.089996,-0.085999,-0.13,-0.065002,-0.042999,-0.151,-0.151
09:53.4,0.173,-0.259,-0.043999,-0.00099945,-0.089996,-0.065002,-0.13,-0.042999,-0.042999,-0.173,-0.151
09:53.5,0.152,-0.281,-0.043999,-0.00099945,-0.089996,-0.065002,-0.13,-0.065002,-0.065002,-0.194,-0.151
09:53.6,0.152,-0.281,-0.021996,0,-0.089996,-0.085999,-0.152,-0.065002,-0.042999,-0.173,-0.151
09:53.7,0.13,-0.238,0,0,-0.089996,-0.042999,-0.152,-0.065002,-0.065002,-0.173,-0.13
09:53.8,0.13,-0.259,-0.021996,-0.00099945,-0.089996,-0.085999,-0.173,-0.065002,-0.065002,-0.173,-0.151
09:53.9,0.152,-0.238,0,-0.00099945,-0.089996,-0.065002,-0.173,-0.065002,-0.022003,-0.194,-0.151
09:54.0,0.13,-0.216,-0.021996,-0.00099945,-0.089996,-0.085999,-0.195,-0.042999,-0.042999,-0.173,-0.173
09:54.1,0.152,-0.238,0,-0.00099945,-0.089996,-0.085999,-0.195,-0.042999,-0.042999,-0.194,-0.195
09:54.2,0.13,-0.238,-0.021996,-0.00099945,-0.089996,-0.085999,-0.195,-0.042999,-0.042999,-0.173,-0.173
09:54.3,0.152,-0.238,0,-0.00099945,-0.089996,-0.108,-0.195,-0.042999,-0.042999,-0.194,-0.151
09:54.4,0.216,-0.238,0,-0.00099945,-0.089996,-0.085999,-0.173,-0.021004,-0.022003,-0.194,-0.173
09:54.5,0.216,-0.259,0,-0.00099945,-0.089996,-0.042999,-0.195,-0.021004,-0.065002,-0.194,-0.173
09:54.6,0.216,-0.259,0,-0.00099945,0,-0.042999,-0.195,-0.021004,-0.042999,-0.194,-0.173
09:54.7,0.216,-0.497,-0.021996,-0.00099945,-0.089996,-0.065002,-0.195,-0.042999,-0.042999,-0.194,-0.195
09:54.8,0.195,-0.64799,-0.021996,-0.00099945,0,-0.042999,-0.195,-0.042999,-0.042999,-0.216,-0.195
09:54.9,0.13,-0.691,-0.021996,-0.00099945,-0.089996,-0.042999,-0.195,-0.042999,-0.022003,-0.173,-0.195
09:55.0,0.152,-0.627,-0.021996,-0.00099945,-0.089996,-0.065002,-0.195,-0.042999,-0.042999,-0.13,-0.195
09:55.1,0.13,-0.583,0,-0.00099945,-0.089996,-0.065002,-0.195,-0.042999,-0.022003,-0.194,-0.173
09:55.2,0.13,-0.497,0,-0.00099945,-0.089996,-0.065002,-0.195,-0.042999,-0.042999,-0.194,-0.195
09:55.3,0.13,-0.475,-0.021996,-0.00099945,-0.089996,-0.065002,-0.216,-0.042999,-0.022003,-0.216,-0.173
09:55.4,0.10799,-0.432,0,-0.00099945,-0.089996,-0.085999,-0.216,-0.042999,-0.042999,-0.173,-0.173
09:55.5,0.13,-0.41,-0.021996,-0.00099945,-0.089996,-0.065002,-0.216,-0.042999,-0.042999,-0.151,-0.173
09:55.6,0.13,-0.389,-0.021996,0,-0.089996,-0.065002,-0.216,-0.042999,-0.042999,-0.194,-0.173
09:55.7,0.13,-0.41,-0.021996,0,-0.089996,-0.065002,-0.195,-0.042999,-0.042999,-0.194,-0.173
09:55.8,0.13,-0.475,-0.043999,0,-0.089996,-0.085999,-0.195,-0.021004,-0.022003,-0.173,-0.173
09:55.9,0.13,-0.497,-0.021996,0,-0.089996,-0.108,-0.195,-0.042999,-0.022003,-0.173,-0.173
09:56.0,0.13,-0.259,-0.021996,-0.00099945,-0.089996,-0.085999,-0.195,-0.042999,0,-0.194,-0.173
09:56.1,0.152,-0.173,-0.043999,-0.00099945,-0.089996,-0.085999,-0.195,-0.021004,0,-0.194,-0.173
09:56.2,0.152,-0.216,-0.043999,-0.00099945,-0.089996,-0.085999,-0.195,-0.085999,0,-0.194,-0.195
09:56.3,0.13,-0.173,-0.043999,-0.00099945,-0.089996,-0.065002,-0.195,-0.065002,-0.022003,-0.194,-0.195
