TimeStamp,FDR620,FDR623,FDR634,FDR640,FDR673,FDR726,FDR734,FDR767,FDR778,FDR781,FDR787,FDR792,FDR826,FDR859,FDR877,FDR881,FDR892,FDR899,FDR941,FDR953,FDR960,FDR963,FDR980,FDR1058,FDR1059,FDR1066,FDR1069,FDR1126,FDR1145,FDR1355,FDR1359,FDR3001,FDR1364,FDR1370,FDR1398,FDR1399,FDR1401,FDR1405,FDR1406,FDR1413,FDR1416,FDR1417,FDR1418,FDR1430,FDR1431,FDR1456,FDR1497,FDR1617,FDR1491,FDR1615,FDR1484,FDR1465,FDR1622,FDR1642,FDR1651,FDR1661,FDR1667,FDR1638,FDR1664,FDR1616,FDR1707,FDR1609,FDR1698,FDR1679,FDR1681,FDR3100,FDR1680,FDR1697,FDR3102,FDR3105,FDR998
59:56.9,2.7204,-2.8294,-2.696,-2.7674,-2.8144,-2.8363,2.2683,2.5675,2.6836,2.7167,60.0259,60.0173,60.0280903846154,60.0228,60.0284,60.0245,60.0263,60.028,60.0309,60.0249,60.0234,60.0267,60.0289,60.0279,60.0276,60.0266,60.0271,60.0247,60.0216,60.0293,60.0254,60.031,60.0253,60.0272,60.0152,60.0293,60.0262,60.0246,60.0251,60.0297,60.0279,60.029,60.0282,60.0278,60.0257,60.02466,60.0266,60.0278,60.0251,60.0275,60.0309,60.0292,60.0282,60.0289,60.0266,60.0294,60.0247,60.0263,60.0277,60.0248,60.0268,60.0275,60.0288,60.0258,60.0252,60.0265,60.026,60.0279,60.0282,60.027,60.026
59:57.0,2.7166,-2.8253,-2.5996,-2.6857,-2.8359,-2.8207,2.6075,2.8078,2.7386,2.7198,60.0251,60.0287,60.02795,60.0239,60.0281,60.0251,60.0249,60.028,60.0307,60.026,60.0244,60.0263,60.0272,60.0287,60.0278,60.0262,60.0267,60.0252,60.0246,60.0272,60.0255,60.0298,60.0256,60.0291,60.0343,60.0291,60.026,60.027,60.025,60.0279,60.0279,60.0283,60.0279,60.0274,60.0251,60.0243,60.0266,60.0269,60.0246,60.027,60.0284,60.0277,60.0284,60.0283,60.0261,60.0287,60.0247,60.0255,60.0281,60.0257,60.0264,60.0273,60.0283,60.0256,60.0256,60.0251,60.025,60.029,60.0294,60.0266,60.027
59:57.1,2.7129,-2.8213,-3.1548,-2.8424,-2.8437,-2.8134,2.4379,2.6956,2.7027,2.7149,60.0289,60.0143,60.0278096153846,60.0248,60.0288,60.0255,60.0268,60.029,60.0277,60.0254,60.0256,60.0262,60.0275,60.0287,60.027,60.0261,60.0267,60.0258,60.0259,60.0267,60.0247,60.0295,60.0258,60.027,60.0249,60.029,60.0267,60.0236,60.0251,60.0275,60.0274,60.0272,60.0279,60.0273,60.0252,60.02394,60.0257,60.0276,60.0243,60.0271,60.0246,60.0278,60.0276,60.0278,60.0262,60.0282,60.0259,60.0251,60.0267,60.0261,60.0264,60.0248,60.0278,60.026,60.0268,60.0242,60.0254,60.0281,60.0277,60.0271,60.0253
59:57.2,2.7088,-2.817,-2.8359,-2.811,-2.7813,-2.8095,2.5718,2.7462,2.7379,2.6967,60.026,60.0277,60.0276692307692,60.0256,60.028,60.0254,60.026,60.0288,60.0297,60.0252,60.026,60.0263,60.0272,60.0271,60.0271,60.0262,60.0265,60.0257,60.0256,60.0262,60.0256,60.0265,60.0252,60.0265,60.0259,60.0272,60.0252,60.0241,60.0252,60.0272,60.0272,60.0275,60.0277,60.0265,60.0247,60.02358,60.0264,60.026,60.0244,60.0253,60.0285,60.0264,60.0283,60.0276,60.0259,60.0278,60.0263,60.0256,60.0267,60.0265,60.0261,60.0256,60.0278,60.026,60.0271,60.0207,60.0248,60.0285,60.028,60.026,60.0254
59:57.3,2.705,-2.8128,-3.2005,-2.8077,-2.8324,-2.8103,3.1348,2.7742,2.7101,2.7115,60.0265,60.0257,60.0275288461538,60.0261,60.0276,60.0261,60.0254,60.0278,60.0253,60.025,60.0265,60.0261,60.0284,60.0264,60.0263,60.0253,60.0268,60.027,60.0241,60.0272,60.025,60.0258,60.0261,60.0258,60.0276,60.0269,60.0247,60.0264,60.0255,60.0269,60.0272,60.0274,60.0278,60.0269,60.0247,60.02322,60.0264,60.027,60.0243,60.0248,60.0283,60.026,60.0266,60.0263,60.0262,60.028,60.0263,60.0256,60.0266,60.0269,60.0262,60.0253,60.0277,60.0252,60.0274,60.0228,60.0255,60.0268,60.0274,60.0271,60.0251
59:57.4,2.7014,-2.8088,-2.8293,-2.855,-2.8667,-2.8213,2.8097,2.8508,2.6969,2.7122,60.0284,60.0338,60.0273884615385,60.0273,60.0268,60.027,60.0261,60.0275,60.0291,60.0251,60.0265,60.0264,60.0277,60.0268,60.0266,60.0257,60.027,60.028,60.0256,60.0269,60.0259,60.0238,60.0256,60.0268,60.0237,60.0261,60.0249,60.0238,60.0264,60.0275,60.0269,60.0271,60.027,60.0266,60.0255,60.02286,60.0267,60.0265,60.025,60.0259,60.0255,60.0261,60.0279,60.0259,60.0258,60.0273,60.0279,60.0261,60.0283,60.0281,60.0257,60.0261,60.0278,60.026,60.0288,60.0347,60.026,60.0268,60.028,60.0268,60.0248
59:57.5,2.6974,-2.8048,-2.7585,-2.6144,-2.7954,-2.7911,2.8844,2.8113,2.7121,2.6991,60.0276,60.0206,60.0272480769231,60.0274,60.0253,60.0272,60.0257,60.0274,60.027,60.0265,60.0276,60.0266,60.0279,60.0256,60.0263,60.0253,60.0275,60.0278,60.0249,60.0262,60.0256,60.0234,60.0268,60.0306,60.0259,60.0255,60.0249,60.0246,60.0262,60.0264,60.0264,60.0273,60.0264,60.026,60.0255,60.0225,60.025,60.0249,60.0253,60.0257,60.0246,60.0251,60.027,60.0284,60.0251,60.027,60.0278,60.026,60.0291,60.0281,60.0254,60.0255,60.0273,60.0251,60.0284,60.031,60.0256,60.0261,60.0265,60.0275,60.0251
59:57.6,2.6937,-2.8007,-2.4452,-2.8141,-2.7879,-2.7931,2.5069,2.8169,2.6613,2.6852,60.0269,60.027,60.0271076923077,60.0277,60.0246,60.0273,60.0268,60.0275,60.0279,60.0255,60.0279,60.0266,60.027,60.0255,60.0259,60.0249,60.0268,60.0278,60.027,60.0253,60.0265,60.0238,60.0268,60.0263,60.0253,60.0258,60.0253,60.0281,60.0269,60.0244,60.0253,60.026,60.0254,60.0261,60.0254,60.02214,60.0272,60.0251,60.0255,60.0256,60.0242,60.0254,60.0263,60.0252,60.025,60.0267,60.0277,60.0248,60.0245,60.0284,60.0254,60.0254,60.0269,60.0257,60.0284,60.0181,60.0253,60.0264,60.0263,60.0265,60.0245
59:57.7,2.6897,-2.7965,-2.872,-2.6842,-2.8112,-2.7892,2.8819,2.834,2.7114,2.6828,60.0265,60.0126,60.0269673076923,60.0287,60.0254,60.0285,60.027,60.0283,60.0267,60.0265,60.0282,60.0259,60.026,60.0249,60.0264,60.0254,60.0273,60.0274,60.0244,60.0257,60.0266,60.023,60.0267,60.0264,60.026,60.0254,60.0255,60.0253,60.0267,60.0269,60.0256,60.0258,60.0272,60.0253,60.0256,60.02178,60.0255,60.0257,60.0255,60.0263,60.0251,60.0251,60.0259,60.0243,60.0253,60.0266,60.0273,60.0258,60.0288,60.0276,60.0257,60.0263,60.0266,60.0248,60.0281,60.022,60.0259,60.0259,60.0261,60.0271,60.0256
59:57.8,2.6861,-2.7924,-2.5803,-2.7986,-2.8182,-2.788,2.9493,2.6778,2.6834,2.6816,60.0247,60.0258,60.0268269230769,60.029,60.0238,60.0277,60.0261,60.0258,60.0256,60.0269,60.0277,60.0261,60.0268,60.0252,60.0255,60.0248,60.0271,60.0265,60.0255,60.024,60.0266,60.0244,60.0269,60.0259,60.0251,60.0249,60.025,60.0251,60.0265,60.0266,60.0255,60.0271,60.0268,60.0247,60.0258,60.02142,60.0252,60.0244,60.0258,60.0252,60.0247,60.0249,60.0248,60.0244,60.0245,60.0258,60.0274,60.0256,60.0256,60.0278,60.0252,60.0252,60.0269,60.0253,60.0276,60.0247,60.0257,60.0257,60.0258,60.0268,60.0258
59:57.9,2.6822,-2.7882,-3.0081,-2.8023,-2.7537,-2.7834,2.5164,2.7211,2.7005,2.6924,60.0266,60.0257,60.0266865384615,60.0269,60.024,60.027,60.0277,60.0267,60.0254,60.0269,60.0273,60.026,60.0271,60.0248,60.0246,60.0256,60.0259,60.0263,60.0256,60.0228,60.0271,60.0231,60.0281,60.0246,60.0259,60.0242,60.0251,60.0283,60.0269,60.0259,60.0248,60.0262,60.0259,60.0249,60.026,60.02106,60.0256,60.0246,60.0272,60.0252,60.0237,60.0244,60.0252,60.0244,60.0252,60.026,60.027,60.0262,60.0252,60.0274,60.0252,60.0257,60.0267,60.025,60.0278,60.0287,60.0258,60.0251,60.0248,60.0255,60.0265
59:58.0,2.6782,-2.784,-3.1547,-2.7574,-2.832,-2.7813,2.5658,2.6484,2.6832,2.6929,60.0246,60.0211,60.0265461538462,60.0272,60.0234,60.0274,60.0262,60.0257,60.0239,60.0254,60.0268,60.026,60.027,60.0238,60.0257,60.0252,60.0252,60.0265,60.0278,60.0227,60.0271,60.0241,60.027,60.0264,60.0254,60.0241,60.026,60.0264,60.0269,60.0262,60.0244,60.0258,60.0253,60.0245,60.0257,60.0207,60.0251,60.0238,60.0272,60.0263,60.0231,60.0237,60.0244,60.0238,60.0251,60.0256,60.0268,60.0264,60.0247,60.026,60.0246,60.0261,60.0264,60.0251,60.0262,60.0272,60.0254,60.0251,60.0246,60.0257,60.0274
59:58.1,2.674,-2.7798,-2.4464,-2.731,-2.8149,-2.7721,2.5555,2.7274,2.6797,2.6705,60.0254,60.0301,60.0264057692308,60.0265,60.0241,60.0262,60.0266,60.0262,60.0235,60.0265,60.0263,60.0264,60.0251,60.0237,60.0247,60.0258,60.025,60.0263,60.027,60.024,60.0268,60.0228,60.0293,60.027,60.0428,60.0235,60.026,60.0263,60.0267,60.0251,60.0242,60.0251,60.0252,60.0241,60.0267,60.02034,60.0253,60.025,60.0274,60.0266,60.0262,60.0236,60.0238,60.024,60.0243,60.0262,60.0263,60.0263,60.0266,60.0256,60.025,60.0253,60.0262,60.0257,60.0254,60.024,60.0261,60.024,60.0233,60.0257,60.0266
59:58.2,2.6702,-2.7757,-2.6394,-2.8515,-2.8372,-2.7785,2.8682,2.6243,2.6791,2.678,60.0255,60.0259,60.0262653846154,60.0261,60.0256,60.0274,60.0278,60.0258,60.022,60.026,60.0257,60.0264,60.0261,60.0253,60.0248,60.0257,60.0242,60.0264,60.0315,60.0249,60.0267,60.0238,60.0271,60.0249,60.0238,60.0239,60.0248,60.0283,60.0264,60.0252,60.0238,60.0252,60.0254,60.0239,60.0261,60.01998,60.0257,60.0247,60.0268,60.0231,60.0242,60.0239,60.0234,60.0239,60.0261,60.0254,60.0269,60.026,60.024,60.0252,60.0247,60.0248,60.0262,60.0256,60.0254,60.026,60.0266,60.0234,60.0239,60.0245,60.0257
59:58.3,2.6664,-2.7717,-2.5322,-2.6863,-2.7691,-2.7659,2.4571,2.6146,2.6361,2.6571,60.0243,60.022,60.026125,60.027,60.0243,60.0268,60.0266,60.0257,60.0218,60.0261,60.0258,60.0257,60.0233,60.022,60.025,60.0264,60.0243,60.0266,60.0271,60.025,60.0267,60.0238,60.0273,60.023,60.0267,60.0235,60.0258,60.0279,60.0267,60.0252,60.0246,60.0244,60.025,60.0244,60.0272,60.01962,60.0264,60.0237,60.0281,60.0261,60.0229,60.0243,60.0237,60.0235,60.026,60.0251,60.0262,60.0269,60.0199,60.0257,60.0255,60.0269,60.0249,60.026,60.0258,60.0217,60.0272,60.0242,60.024,60.0245,60.026
59:58.4,2.6631,-2.7675,-2.6925,-2.7238,-2.7824,-2.7549,2.6972,2.7985,2.6646,2.6676,60.0246,60.0372,60.0259846153846,60.0257,60.0238,60.0268,60.0275,60.0254,60.0242,60.0271,60.0258,60.0261,60.0243,60.0237,60.0251,60.0261,60.0249,60.0261,60.027,60.0233,60.026,60.0226,60.0263,60.0243,60.024,60.0238,60.0256,60.0262,60.0264,60.0247,60.0245,60.025,60.0248,60.0243,60.027,60.01926,60.0257,60.0236,60.0268,60.0273,60.0253,60.0243,60.023,60.024,60.0257,60.0246,60.0258,60.0271,60.0278,60.0251,60.0255,60.0258,60.0255,60.0255,60.0251,60.0289,60.0269,60.0235,60.0235,60.0254,60.027
59:58.5,2.659,-2.7633,-3.1325,-2.7745,-2.7607,-2.7749,2.5938,2.7525,2.6331,2.657,60.0253,60.0318,60.0258442307692,60.0255,60.0246,60.0262,60.0273,60.0248,60.0254,60.0262,60.0258,60.0256,60.0233,60.0238,60.0247,60.0257,60.0246,60.025,60.027,60.0242,60.0266,60.0228,60.0261,60.0244,60.0267,60.0239,60.0263,60.0283,60.0263,60.0245,60.0254,60.0241,60.0247,60.025,60.0263,60.0189,60.0252,60.0252,60.0273,60.0251,60.0246,60.025,60.0239,60.0217,60.0257,60.0238,60.0252,60.0261,60.0242,60.0248,60.0257,60.0249,60.0247,60.0261,60.0244,60.0274,60.0264,60.0251,60.0245,60.0252,60.0276
59:58.6,2.6553,-2.7591,-2.5966,-2.7099,-2.7663,-2.763,3.1165,2.7874,2.6626,2.6454,60.0247,60.019,60.0257038461538,60.0255,60.024,60.0247,60.0249,60.0253,60.0237,60.027,60.0252,60.0256,60.0229,60.0241,60.0256,60.0261,60.0247,60.024,60.0248,60.0259,60.0266,60.0215,60.0261,60.0235,60.0265,60.024,60.0263,60.0269,60.0258,60.0242,60.0246,60.0241,60.0237,60.0251,60.0262,60.01854,60.026,60.024,60.0264,60.025,60.0225,60.0244,60.0246,60.0245,60.0252,60.0234,60.0249,60.0259,60.0235,60.0244,60.0259,60.0264,60.0248,60.0263,60.0246,60.018,60.0258,60.0232,60.0241,60.0252,60.0283
59:58.7,2.6512,-2.7551,-2.7517,-2.7891,-2.7551,-2.7589,2.6882,2.6116,2.6757,2.6423,60.0252,60.0235,60.0255634615385,60.0251,60.0226,60.0244,60.0272,60.0245,60.0251,60.0267,60.0244,60.0248,60.0229,60.0247,60.0237,60.027,60.025,60.025,60.0268,60.0251,60.0256,60.0222,60.026,60.0232,60.0301,60.0241,60.0264,60.0261,60.0256,60.0242,60.0257,60.0243,60.0223,60.0257,60.0257,60.01818,60.0264,60.0239,60.0271,60.0165,60.022,60.0253,60.024,60.0242,60.0261,60.024,60.0253,60.0268,60.0278,60.0248,60.0256,60.0264,60.0246,60.0252,60.0251,60.0246,60.0264,60.0243,60.0247,60.0259,60.0265
59:58.8,2.6475,-2.7508,-2.6915,-2.6965,-2.7726,-2.7606,2.7812,2.7468,2.6608,2.6498,60.0253,60.0249,60.0254230769231,60.0254,60.0234,60.0261,60.0244,60.0244,60.0255,60.025,60.0249,60.0249,60.0216,60.0255,60.0254,60.0258,60.0248,60.025,60.0294,60.0251,60.0265,60.0215,60.0251,60.0229,60.0255,60.0244,60.0255,60.027,60.0254,60.0234,60.0244,60.0242,60.0238,60.0245,60.0261,60.01782,60.0259,60.0248,60.0263,60.0276,60.0215,60.0247,60.0247,60.0247,60.026,60.0236,60.0246,60.0258,60.0225,60.0243,60.0262,60.0247,60.0235,60.0256,60.0241,60.0257,60.0252,60.0244,60.0248,60.0249,60.0253
59:58.9,2.6435,-2.7467,-2.7199,-2.873,-2.719,-2.7503,2.3263,2.6478,2.6399,2.6474,60.0254,60.0241,60.0252826923077,60.0245,60.0239,60.0241,60.0265,60.0247,60.0246,60.0264,60.0247,60.025,60.0225,60.025,60.0249,60.0267,60.0253,60.0257,60.0251,60.0253,60.0263,60.022,60.0254,60.022,60.0235,60.0244,60.0264,60.0268,60.0252,60.0231,60.026,60.0241,60.0238,60.0258,60.0258,60.01746,60.027,60.0256,60.026,60.0345,60.0242,60.0242,60.0254,60.0243,60.0266,60.0246,60.0252,60.0262,60.0241,60.0252,60.0267,60.0282,60.0242,60.0261,60.0253,60.0234,60.0255,60.0253,60.0249,60.026,60.0253
59:59.0,2.6396,-2.7425,-3.0307,-2.7293,-2.7488,-2.7452,2.8841,2.6492,2.6195,2.6418,60.0241,60.0219,60.0251423076923,60.0247,60.025,60.0244,60.0248,60.0227,60.0234,60.0259,60.0253,60.0247,60.0212,60.0248,60.0266,60.0252,60.0244,60.0261,60.0259,60.0261,60.0253,60.0214,60.0253,60.0216,60.035,60.0244,60.0258,60.0244,60.0253,60.0236,60.0252,60.0234,60.0227,60.0248,60.0243,60.0171,60.0254,60.0254,60.0258,60.027,60.0226,60.0241,60.0252,60.0244,60.0271,60.0238,60.0256,60.025,60.0214,60.0254,60.0257,60.0258,60.0232,60.0263,60.0259,60.0179,60.0244,60.0245,60.0252,60.0243,60.0262
59:59.1,2.6358,-2.7383,-2.5388,-2.7274,-2.7233,-2.7391,2.4444,2.7325,2.6033,2.6288,60.0243,60.0192,60.0250019230769,60.0249,60.0261,60.0254,60.0258,60.0239,60.0246,60.0262,60.0254,60.025,60.0237,60.0248,60.026,60.025,60.0242,60.0259,60.0242,60.0261,60.0252,60.0215,60.0237,60.0246,60.0248,60.0239,60.0254,60.0252,60.0251,60.0231,60.0253,60.0229,60.0216,60.0259,60.0244,60.01674,60.0252,60.0245,60.0249,60.025,60.0219,60.0247,60.024,60.0241,60.0258,60.0234,60.0254,60.0252,60.0258,60.0256,60.0258,60.0258,60.0234,60.0272,60.0254,60.0255,60.0248,60.0249,60.0235,60.0248,60.0257
59:59.2,2.6318,-2.7343,-2.8984,-2.6864,-2.7659,-2.7334,2.6568,2.6319,2.6355,2.6365,60.0248,60.0329,60.0248615384615,60.0263,60.0256,60.0253,60.0271,60.0239,60.0239,60.0259,60.0255,60.0252,60.0231,60.0248,60.0264,60.024,60.0233,60.0256,60.0247,60.0254,60.026,60.0216,60.0223,60.0241,60.0215,60.0245,60.0257,60.0252,60.0249,60.0234,60.0248,60.0238,60.023,60.0246,60.024,60.01638,60.0246,60.0256,60.0244,60.0253,60.025,60.0252,60.025,60.0251,60.026,60.0231,60.0254,60.0244,60.0225,60.0258,60.025,60.0255,60.0229,60.0264,60.0261,60.0243,60.0243,60.0243,60.0245,60.0238,60.0242
59:59.3,2.6279,-2.7302,-2.7613,-2.6124,-2.7134,-2.7097,2.281,2.6229,2.6683,2.6178,60.0244,60.0248,60.0247211538462,60.0257,60.0259,60.0264,60.0245,60.0234,60.0249,60.0266,60.0259,60.0247,60.0236,60.0243,60.027,60.0233,60.0223,60.0248,60.0235,60.0247,60.0248,60.0248,60.0242,60.025,60.0242,60.0239,60.0258,60.0232,60.0254,60.0224,60.0245,60.0231,60.0236,60.0246,60.0234,60.01602,60.0239,60.0253,60.0235,60.0254,60.026,60.025,60.0234,60.0248,60.0255,60.0227,60.0248,60.0238,60.0217,60.0258,60.0245,60.0247,60.0229,60.0263,60.0255,60.0251,60.0235,60.0236,60.0234,60.0233,60.0232
59:59.4,2.6239,-2.7259,-3.0136,-2.756,-2.7407,-2.715,2.5241,2.5869,2.6285,2.6201,60.0223,60.0232,60.0245807692308,60.0253,60.0265,60.027,60.025,60.0224,60.0239,60.0269,60.025,60.0244,60.0236,60.0246,60.026,60.0228,60.0202,60.024,60.0244,60.0241,60.0245,60.0233,60.0242,60.0238,60.0132,60.0248,60.0241,60.0233,60.0243,60.0222,60.0232,60.023,60.0228,60.0237,60.023,60.01566,60.0239,60.0252,60.0229,60.0238,60.024,60.0251,60.0236,60.0248,60.0249,60.0221,60.025,60.0232,60.0248,60.0253,60.0242,60.0228,60.0226,60.0249,60.0258,60.0255,60.0233,60.0234,60.0241,60.0223,60.0227
59:59.5,2.6202,-2.7218,-2.914,-2.6496,-2.6762,-2.722,2.3947,2.6493,2.6202,2.6257,60.0222,60.0195,60.0244403846154,60.0257,60.0256,60.0239,60.025,60.0225,60.0238,60.0255,60.0247,60.0238,60.0229,60.0199,60.0254,60.0235,60.022,60.0243,60.0231,60.0251,60.0247,60.024,60.024,60.0235,60.022,60.025,60.0245,60.0244,60.0244,60.0222,60.0234,60.0229,60.0226,60.0232,60.023,60.0153,60.0235,60.025,60.0229,60.026,60.0232,60.0251,60.0237,60.0249,60.0235,60.0245,60.0245,60.0239,60.0223,60.0249,60.0242,60.0257,60.0211,60.0239,60.0248,60.0228,60.0229,60.0235,60.023,60.0231,60.0241
59:59.6,2.6164,-2.7176,-3.3594,-2.7372,-2.7442,-2.7207,2.3766,2.7729,2.6321,2.6098,60.0229,60.0282,60.0243,60.0255,60.0244,60.0258,60.0229,60.023,60.0246,60.0253,60.0245,60.0235,60.0224,60.0242,60.0254,60.0227,60.0218,60.0255,60.0243,60.0239,60.0244,60.0255,60.0242,60.023,60.0226,60.0246,60.0235,60.0227,60.0247,60.0222,60.0232,60.023,60.0218,60.0233,60.0227,60.01494,60.0228,60.0247,60.0232,60.0232,60.0257,60.0254,60.0235,60.0233,60.0234,60.0224,60.0255,60.0217,60.0212,60.0254,60.0234,60.0227,60.0222,60.0235,60.0261,60.0187,60.0222,60.023,60.0241,60.0222,60.0234
59:59.7,2.6123,-2.7133,-2.6068,-2.7431,-2.7525,-2.7065,2.5479,2.5905,2.6068,2.6233,60.0217,60.0277,60.0254,60.0258,60.0249,60.0241,60.0254,60.0216,60.0237,60.0244,60.025,60.0234,60.0219,60.024,60.0244,60.0239,60.0223,60.0252,60.0219,60.0246,60.0234,60.0276,60.0236,60.0243,60.0239,60.0242,60.0227,60.022,60.0242,60.0223,60.0231,60.0227,60.0218,60.0225,60.022,60.01458,60.023,60.0252,60.0219,60.0226,60.0253,60.0253,60.0229,60.0249,60.0227,60.0216,60.0249,60.0228,60.0208,60.025,60.0231,60.0225,60.0229,60.0232,60.0246,60.0249,60.0222,60.0231,60.0227,60.0229,60.0225
59:59.8,2.6085,-2.7092,-2.7859,-2.735,-2.7353,-2.7211,2.6101,2.6712,2.6222,2.6088,60.0223,60.0349,60.025,60.0249,60.0245,60.0252,60.0242,60.0221,60.0254,60.0253,60.0251,60.0227,60.0222,60.0233,60.0238,60.022,60.0219,60.0245,60.0231,60.0236,60.0233,60.0287,60.0228,60.0223,60.0212,60.0241,60.0221,60.023,60.0242,60.022,60.0223,60.0212,60.0221,60.0221,60.0224,60.01422,60.0224,60.0246,60.0223,60.0211,60.0261,60.0246,60.0233,60.0241,60.0218,60.0216,60.0245,60.0235,60.025,60.025,60.0224,60.022,60.0221,60.022,60.0246,60.0239,60.0223,60.0233,60.0228,60.0229,60.0231
59:59.9,2.6044,-2.7051,-2.6009,-2.6862,-2.7231,-2.7139,2.9518,2.6257,2.5997,2.6036,60.0226,60.0205,60.0236,60.0235,60.0243,60.0253,60.0238,60.0223,60.0233,60.0238,60.0248,60.0218,60.0214,60.0229,60.0216,60.0221,60.0219,60.0228,60.0225,60.0238,60.0231,60.0281,60.0233,60.0229,60.0213,60.0229,60.0217,60.0222,60.023,60.0212,60.0215,60.022,60.0218,60.0222,60.0218,60.01386,60.0217,60.0215,60.0225,60.0226,60.0233,60.0248,60.0223,60.0236,60.0211,60.0213,60.0231,60.0219,60.0205,60.0229,60.0215,60.0213,60.0222,60.0223,60.0234,60.0258,60.0211,60.0217,60.0221,60.0212,60.0213
00:00.0,2.6005,-2.7009,-2.9771,-2.8217,-2.6948,-2.7064,2.2866,2.5917,2.6227,2.5929,60.0222,60.0245,60.0227,60.0233,60.023,60.0239,60.0226,60.0208,60.0231,60.0235,60.0229,60.0204,60.0216,60.0194,60.0209,60.0207,60.0208,60.0209,60.0218,60.0223,60.0207,60.0289,60.0209,60.0227,60.0194,60.0216,60.0199,60.0196,60.0211,60.0204,60.0209,60.0201,60.0206,60.0207,60.0155,60.0135,60.0203,60.0212,60.0204,60.0202,60.0234,60.0223,60.021,60.0216,60.0201,60.0209,60.0218,60.0187,60.0185,60.021,60.0204,60.0208,60.0217333333333,60.0213666666667,60.0215,60.0231,60.0175,60.0214333333333,60.0216,60.0215,60.0218
00:00.1,2.5963,-2.6967,-2.8294,-2.7304,-2.6907,-2.6933,2.177,2.551,2.5891,2.6076,60.0214,60.0199,60.021,60.0218,60.0219,60.0211,60.0214,60.0218,60.0195,60.0217,60.0214,60.0194,60.021,60.021,60.0198,60.0206,60.0212,60.02,60.0191,60.0203,60.0218,60.0287,60.0208,60.0191,60.0207,60.0215,60.0202,60.0216,60.0209,60.0207,60.0208,60.0205,60.0202,60.0206,60.0201,60.01314,60.0201,60.0206,60.0212,60.0204,60.0246,60.0212,60.0211,60.0219,60.0208,60.0208,60.0211,60.0204,60.0231,60.0199,60.0205,60.0202,60.0212666666667,60.0204333333333,60.0203,60.0202,60.0197,60.0211666666667,60.0206,60.0209,60.02
00:00.2,2.5924,-2.6925,-2.9276,-2.7301,-2.6752,-2.692,2.3174,2.5564,2.5773,2.5888,60.0214,60.0254,60.0216,60.0208,60.0211,60.02,60.0221,60.0213,60.0216,60.0214,60.0203,60.0197,60.0218,60.0209,60.0203,60.0186,60.0209,60.0185,60.0207,60.0185,60.0191,60.027,60.0205,60.0204,60.0172,60.0213,60.0193,60.0194,60.0193,60.0203,60.0216,60.02,60.0198,60.0204,60.0177,60.01278,60.0202,60.0192,60.0197,60.0201,60.0215,60.0207,60.0202,60.0218,60.019,60.0197,60.0188,60.0192,60.0228,60.0184,60.0199,60.0202,60.0208,60.0195,60.0174,60.0191,60.018,60.0209,60.0202,60.0204,60.0188
00:00.3,2.5882,-2.6885,-2.8455,-2.8396,-2.7162,-2.6876,2.4041,2.4128,2.6346,2.5811,60.0224,60.03,60.0213,60.0192,60.0207,60.0182,60.0195,60.0206,60.0211,60.0203,60.0188,60.019,60.0198,60.0203,60.0195,60.0187,60.0198,60.0171,60.0183,60.0188,60.0189,60.0231,60.0183,60.0189,60.0172,60.0198,60.0182,60.0179,60.0187,60.0199,60.0196,60.0199,60.0199,60.0195,60.0187,60.01242,60.02,60.0183,60.0195,60.0191,60.0198,60.0192,60.0195,60.0197,60.0188,60.0194,60.0177,60.0185,60.016,60.0164,60.0192,60.0194,60.0204,60.0187,60.0176,60.0127,60.0177,60.0197,60.0203,60.0193,60.0187
00:00.4,2.5841,-2.6843,-2.6973,-2.5902,-2.6962,-2.6886,2.583,2.5516,2.5659,2.5801,60.0191,60.018,60.0191,60.0177,60.0192,60.0183,60.0191,60.0201,60.0206,60.0173,60.0172,60.0184,60.0215,60.0196,60.0192,60.0188,60.0195,60.0163,60.0212,60.0186,60.018,60.025,60.0173,60.0209,60.0008,60.0194,60.018,60.0192,60.0169,60.0195,60.0198,60.0196,60.0194,60.0205,60.018,60.01206,60.0185,60.0197,60.0177,60.0186,60.0212,60.019,60.0195,60.0195,60.0176,60.019,60.0167,60.0178,60.0233,60.0156,60.0183,60.0179,60.0196,60.0176,60.0153,60.0183,60.0177,60.0192,60.0192,60.0183,60.019
00:00.5,2.5801,-2.6801,-2.6455,-2.7269,-2.6694,-2.6867,2.4577,2.5174,2.5785,2.5843,60.0196,60.0216,60.0174,60.0166,60.0179,60.0149,60.0177,60.0187,60.021,60.0169,60.0159,60.0179,60.0191,60.0192,60.0182,60.0177,60.0179,60.0158,60.0179,60.0187,60.0162,60.022,60.0178,60.0195,60.0169,60.0188,60.0174,60.0181,60.0158,60.0185,60.0189,60.0196,60.0186,60.0186,60.0168,60.0117,60.0174,60.0182,60.0173,60.0182,60.0188,60.0181,60.019,60.0188,60.0176,60.0187,60.0158,60.0174,60.0199,60.0152,60.0181,60.0179,60.0167,60.0167,60.0146,60.0211,60.017,60.0188,60.0192,60.0184,60.0182
